"t","ts","v"
"2021-09-19T13:40:40",1632051640,13.97
"2021-09-19T14:40:55",1632055255,13.97
"2021-09-19T15:41:11",1632058871,13.97
"2021-09-19T16:41:26",1632062486,13.98
"2021-09-19T17:41:42",1632066102,13.99
"2021-09-19T18:41:57",1632069717,13.31
"2021-09-19T19:42:13",1632073333,12.91
"2021-09-19T20:42:28",1632076948,12.86
"2021-09-19T21:42:43",1632080563,12.85
"2021-09-19T22:42:59",1632084179,12.81
"2021-09-19T23:43:14",1632087794,12.79
"2021-09-20T00:43:30",1632091410,12.77
"2021-09-20T01:43:45",1632095025,12.77
"2021-09-20T02:44:01",1632098641,12.75
"2021-09-20T03:44:16",1632102256,12.75
"2021-09-20T04:44:32",1632105872,12.72
"2021-09-20T05:44:47",1632109487,12.71
"2021-09-20T06:45:03",1632113103,12.69
"2021-09-20T07:45:18",1632116718,12.70
"2021-09-20T08:45:34",1632120334,12.87
"2021-09-20T09:45:49",1632123949,13.19
"2021-09-20T10:46:05",1632127565,14.63
"2021-09-20T11:46:20",1632131180,14.63
"2021-09-20T12:46:36",1632134796,13.97
"2021-09-20T13:46:51",1632138411,13.97
"2021-09-20T14:47:07",1632142027,13.96
"2021-09-20T15:47:22",1632145642,13.97
"2021-09-20T16:47:38",1632149258,13.97
"2021-09-20T17:47:53",1632152873,13.80
"2021-09-20T18:48:09",1632156489,13.16
"2021-09-20T19:48:24",1632160104,12.86
"2021-09-20T20:48:40",1632163720,12.82
"2021-09-20T21:48:55",1632167335,12.80
"2021-09-20T22:49:11",1632170951,12.75
"2021-09-20T23:49:26",1632174566,12.74
"2021-09-21T00:49:41",1632178181,12.71
"2021-09-21T01:49:57",1632181797,12.69
"2021-09-21T02:50:12",1632185412,12.68
"2021-09-21T03:50:28",1632189028,12.67
"2021-09-21T04:50:43",1632192643,12.65
"2021-09-21T05:50:59",1632196259,12.62
"2021-09-21T06:51:14",1632199874,12.62
"2021-09-21T07:51:30",1632203490,12.62
"2021-09-21T08:51:45",1632207105,12.76
"2021-09-21T09:52:01",1632210721,13.27
"2021-09-21T10:52:16",1632214336,14.61
"2021-09-21T11:52:32",1632217952,14.63
"2021-09-21T12:52:47",1632221567,13.98
"2021-09-21T13:53:03",1632225183,13.97
"2021-09-21T14:53:18",1632228798,13.97
"2021-09-21T15:53:34",1632232414,14.00
"2021-09-21T16:53:49",1632236029,13.97
"2021-09-21T17:54:05",1632239645,13.97
"2021-09-21T18:54:20",1632243260,13.56
"2021-09-21T19:54:36",1632246876,12.88
"2021-09-21T20:54:51",1632250491,12.84
"2021-09-21T21:55:07",1632254107,12.82
"2021-09-21T22:55:22",1632257722,12.75
"2021-09-21T23:55:38",1632261338,12.75
"2021-09-22T00:55:53",1632264953,12.74
"2021-09-22T01:56:09",1632268569,12.72
"2021-09-22T02:56:24",1632272184,12.69
"2021-09-22T03:56:39",1632275799,12.67
"2021-09-22T04:56:55",1632279415,12.63
"2021-09-22T05:57:10",1632283030,12.63
"2021-09-22T06:57:26",1632286646,12.62
"2021-09-22T07:57:41",1632290261,12.58
"2021-09-22T08:57:57",1632293877,12.70
"2021-09-22T09:58:12",1632297492,13.32
"2021-09-22T10:58:28",1632301108,14.44
"2021-09-22T11:58:43",1632304723,14.64
"2021-09-22T12:58:59",1632308339,13.97
"2021-09-22T13:59:14",1632311954,13.97
"2021-09-22T14:59:30",1632315570,13.97
"2021-09-22T15:59:45",1632319185,13.97
"2021-09-22T17:00:01",1632322801,13.98
"2021-09-22T18:00:16",1632326416,13.35
"2021-09-22T19:00:32",1632330032,12.88
